2theta	Theorical_peaks	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity	2theta	Intensity
deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.	deg	a.u.
2H-WSe2	2H-WSe2	x=0%, d =4%	x=0%, d =4%	x=1.0%, d =1%	x=1.0%, d =1%	x=1.4%, d =9% 	x=1.4%, d =9% 	x=7.6%, d =38%	x=7.6%, d =38%	x=15%, d =21%	x=15%, d =21%
		31.79015	0.00320268154237624	31.79015	1.11011081452722	31.79015	2.00976725768842	31.79015	3.01874428527888	25.8	4.13497366030881
		31.81645	0.00336416128400864	31.81645	1.10974682520424	31.81645	2.00849135465705	31.81645	3.02407802499238	25.82	4.13355676657584
		31.84275	0.00417155999217066	31.84275	1.10930194936504	31.84275	2.0095912710634	31.84275	3.02788783907345	25.84	4.13308446866485
		31.86905	0.00532883147386966	31.86905	1.10934239262315	31.86905	2.00840336134454	31.86905	3.03314538250533	25.86	4.13119527702089
		31.89535	0.00543648463495793	31.89535	1.10974682520424	31.89535	2.01007523428219	31.89535	3.03588844864371	25.88	4.13780744777475
		31.92165	0.00804707379134855	31.92165	1.10914017633261	31.92165	2.00941528443838	31.92165	3.03695519658641	25.9	4.13308446866485
		31.94795	0.00839694656488554	31.94795	1.10922106284882	31.94795	2.00928329446962	31.94795	3.03992685156964	25.92	4.13497366030881
		31.97425	0.0103616167547466	31.97425	1.10869530049341	31.97425	2.00835936468828	31.97425	3.0457939652545	25.94	4.13591825613079
		32.00055	0.0131875122333137	32.00055	1.10974682520424	32.00055	2.00963526771965	32.00055	3.05768058518744	25.96	4.1354459582198
		32.02685	0.0151252691329028	32.02685	1.10978726846235	32.02685	2.00919530115711	32.02685	3.06895763486742	25.98	4.13591825613079
		32.05315	0.0169822861616755	32.05315	1.11019170104344	32.05315	2.00963526771965	32.05315	3.07055775678147	26	4.1354459582198
		32.07945	0.0160672342924251	32.07945	1.11015125778533	32.07945	2.0085353513133	32.07945	3.06941481255715	26.02	4.13497366030881
		32.10575	0.0190815228028969	32.10575	1.10889751678395	32.10575	2.00862334462581	32.10575	3.05661383724474	26.04	4.13261217075386
		32.13205	0.0191891759639851	32.13205	1.11156677181914	32.13205	2.00862334462581	32.13205	3.04647973178909	26.06	4.13733514986376
		32.15835	0.0197005284791544	32.15835	1.11148588530292	32.15835	2.00888732456333	32.15835	3.04785126485828	26.08	4.13591825613079
		32.18465	0.0195659620277941	32.18465	1.11027258755965	32.18465	2.00919530115711	32.18465	3.05768058518744	26.1	4.1354459582198
		32.21095	0.0200234879624192	32.21095	1.11180943136779	32.21095	2.01011923093845	32.21095	3.05234684547394	26.12	4.1354459582198
		32.23725	0.0178704247406537	32.23725	1.11023214430155	32.23725	2.00879933125082	32.23725	3.0387077110637	26.14	4.13639055404178
		32.26355	0.0158250146799765	32.26355	1.11132411227048	32.26355	2.00906331118835	32.26355	3.03482170070101	26.16	4.13119527702089
		32.28985	0.0163094539048737	32.28985	1.11011081452722	32.28985	2.00932729112587	32.28985	3.03070710149345	26.18	4.13166757493188
		32.31615	0.0141833039733803	32.31615	1.11007037126911	32.31615	2.00862334462581	32.31615	3.02362084730265	26.2	4.13355676657584
		32.34245	0.0122993736543355	32.34245	1.10869530049341	32.34245	2.00866734128206	32.34245	3.01706796708321	26.22	4.1354459582198
		32.36875	0.0103616167547466	32.36875	1.10857397071908	32.36875	2.00857934796955	32.36875	3.01516306004267	26.24	4.13591825613079
		32.39505	0.0100386572714817	32.39505	1.10946372239748	32.39505	2.0085353513133	32.39505	3.01363913441024	26.26	4.13639055404178
		32.42135	0.00783176746917202	32.42135	1.11031303081776	32.42135	2.00813938140701	32.42135	3.01386772325511	26.28	4.13686285195277
		32.44765	0.00688980230964966	32.44765	1.10849308420286	32.44765	2.00844735800079	32.44765	3.01592502285888	26.3	4.13733514986376
		32.47395	0.00438686631434719	32.47395	1.10930194936504	32.47395	2.00769941484447	32.47395	3.01440109722646	26.32	4.13497366030881
		32.50025	0.0044676061851634	32.50025	1.10873574375152	32.50025	2.00800739143825	32.50025	3.01569643401402	26.34	4.13686285195277
		32.52655	0.00360638089645725	32.52655	1.10804820836367	32.52655	2.00805138809451	32.52655	3.01386772325511	26.36	4.13261217075386
		32.55285	0.00374094734781758	32.55285	1.10905928981639	32.55285	2.0091073078446	32.55285	3.01615361170375	26.38	4.13733514986376
		32.57915	0.00277206889802305	32.57915	1.10926150610693	32.57915	2.00888732456333	32.57915	3.01744894849131	26.4	4.13261217075386
		32.60545	0.00137257780387551	32.60545	1.10918061959071	32.60545	2.00778740815698	32.60545	3.01539164888753	26.42	4.13450136239782
		32.63175	0.00110344490115482	32.63175	1.10841219768665	32.63175	2.00941528443838	32.63175	3.01554404145078	26.44	4.13591825613079
		32.65805	0.00226071638285379	32.65805	1.10869530049341	32.65805	2.007963394782	32.65805	3.01622980798537	26.46	4.13639055404178
		32.68435	9.68878449794484E-4	32.68435	1.10934239262315	32.68435	2.0095912710634	32.68435	3.01371533069186	26.48	4.13450136239782
		32.71065	0.00331033470346451	32.71065	1.1086548572353	32.71065	2.00774341150073	32.71065	3.01653459311186	26.5	4.13213987284287
		32.73695	0.00177627715795654	32.73695	1.10837175442854	32.73695	2.00941528443838	32.73695	3.0145534897897	26.52	4.13450136239782
		32.76325	0.00139949109414758	32.76325	1.10889751678395	32.76325	2.00923929781337	32.76325	3.01516306004267	26.54	4.13639055404178
		32.78955	3.22959483264827E-4	32.78955	1.10857397071908	32.78955	2.00857934796955	32.78955	3.01638220054861	26.56	4.13875204359673
		32.81585	0.00126492464278723	32.81585	1.1095850521718	32.81585	2.00932729112587	32.81585	3.01577263029564	26.58	4.1354459582198
		32.84215	0.0020723233509493	32.84215	1.1086548572353	32.84215	2.00805138809451	32.84215	3.0145534897897	26.6	4.13780744777475
		32.86845	0.00209923664122137	32.86845	1.10849308420286	32.86845	2.00813938140701	32.86845	3.01607741542213	26.62	4.13686285195277
		32.89475	0.00145331767469172	32.89475	1.10877618700963	32.89475	2.00866734128206	32.89475	3.01516306004267	26.64	4.13875204359673
		32.92105	0.00104961832061069	32.92105	1.10934239262315	32.92105	2.00976725768842	32.92105	3.01722035964645	26.66	4.13922434150772
		32.94735	0.0011303581914269	32.94735	1.10942327913937	32.94735	2.00835936468828	32.94735	3.01478207863456	26.68	4.1354459582198
		32.97365	0.00172245057741241	32.97365	1.10857397071908	32.97365	2.00712745831317	32.97365	3.01447729350808	26.7	4.13875204359673
		32.99995	0.00107653161088275	32.99995	1.10792687858934	32.99995	2.0085353513133	32.99995	3.01386772325511	26.72	4.13780744777475
		33.02625	0.00110344490115482	33.02625	1.10889751678395	33.02625	2.00831536803203	33.02625	3.01531545260591	26.74	4.13308446866485
		33.05255	0	33.05255	1.10853352746097	33.05255	2.00915130450086	33.05255	3.01447729350808	26.76	4.14064123524069
		33.07885	0.00209923664122137	33.07885	1.10800776510556	33.07885	2.00879933125082	33.07885	3.01417250838159	26.78	4.13591825613079
		33.10515	0.00131875122333138	33.10515	1.10825042465421	33.10515	2.00769941484447	33.10515	3.01485827491618	26.8	4.13733514986376
		33.13145	0.00153405754550793	33.13145	1.10994904149478	33.13145	2.00783140481323	33.13145	3.01478207863456	26.82	4.1354459582198
		33.15775	9.41965159522407E-4	33.15775	1.10857397071908	33.15775	2.00950327775089	33.15775	3.01539164888753	26.84	4.13308446866485
		33.18405	7.80485417889992E-4	33.18405	1.10780554881501	33.18405	2.00734744159444	33.18405	3.01554404145078	26.86	4.13497366030881
		33.21035	0.0011303581914269	33.21035	1.1086548572353	33.21035	2.00840336134454	33.21035	3.01554404145078	26.88	4.13166757493188
		33.23665	0.00174936386768448	33.23665	1.10901884655828	33.23665	2.00906331118835	33.23665	3.013486741847	26.9	4.13733514986376
		33.26295	0.00199158348013309	33.26295	1.10946372239748	33.26295	2.00884332790708	33.26295	3.01516306004267	26.92	4.13213987284287
		33.28925	7.53572127617925E-4	33.28925	1.10796732184745	33.28925	2.0091073078446	33.28925	3.01691557451996	26.94	4.13308446866485
		33.31555	0.00161479741632413	33.31555	1.10829086791232	33.31555	2.00879933125082	33.31555	3.01394391953673	26.96	4.13450136239782
		33.34185	3.22959483264827E-4	33.34185	1.10845264094475	33.34185	2.00827137137578	33.34185	3.01813471502591	26.98	4.13733514986376
		33.36815	2.42219612448616E-4	33.36815	1.1082099813961	33.36815	2.00783140481323	33.36815	3.01440109722646	27	4.13402906448683
		33.39445	0.00209923664122137	33.39445	1.1086548572353	33.39445	2.0091073078446	33.39445	3.0156202377324	27.02	4.13308446866485
		33.42075	0.00220688980230965	33.42075	1.10825042465421	33.42075	2.00972326103216	33.42075	3.01493447119781	27.04	4.13686285195277
		33.44705	0.00131875122333138	33.44705	1.10825042465421	33.44705	2.00884332790708	33.44705	3.01554404145078	27.06	4.13261217075386
		33.47335	0.0020723233509493	33.47335	1.10914017633261	33.47335	2.00879933125082	33.47335	3.01470588235294	27.08	4.1354459582198
		33.49965	8.0739870816207E-4	33.49965	1.10934239262315	33.49965	2.00893132121959	33.49965	3.01516306004267	27.1	4.13355676657584
		33.52595	8.0739870816207E-4	33.52595	1.10768421904069	33.52595	2.00752342821946	33.52595	3.01432490094483	27.12	4.13261217075386
		33.55225	0.00126492464278723	33.55225	1.10808865162177	33.55225	2.00862334462581	33.55225	3.01447729350808	27.14	4.13497366030881
		33.57855	9.15051869250338E-4	33.57855	1.10792687858934	33.57855	2.00862334462581	33.57855	3.0156202377324	27.16	4.13686285195277
		33.60485	8.0739870816207E-4	33.60485	1.10914017633261	33.60485	2.00906331118835	33.60485	3.01516306004267	27.18	4.13639055404178
		33.63115	0.00104961832061069	33.63115	1.10857397071908	33.63115	2.00805138809451	33.63115	3.01600121914051	27.2	4.13497366030881
		33.65745	9.41965159522407E-4	33.65745	1.10841219768665	33.65745	2.00787540146949	33.65745	3.01516306004267	27.22	4.13686285195277
		33.68375	0.00161479741632413	33.68375	1.1090997330745	33.68375	2.00822737471952	33.68375	3.01546784516916	27.24	4.1307229791099
		33.71005	0.0012110980622431	33.71005	1.10772466229879	33.71005	2.00866734128206	33.71005	3.01272477903078	27.26	4.13213987284287
		33.73635	0.00226071638285379	33.73635	1.11007037126911	33.73635	2.00783140481323	33.73635	3.01706796708321	27.28	4.13355676657584
		33.76265	0.00231454296339792	33.76265	1.10934239262315	33.76265	2.00818337806327	33.76265	3.01722035964645	27.3	4.13733514986376
		33.78895	0.00188393031904482	33.78895	1.10897840330017	33.78895	2.00862334462581	33.78895	3.01782992989942	27.32	4.12930608537693
		33.81525	0.00223380309258172	33.81525	1.10934239262315	33.81525	2.00813938140701	33.81525	3.01592502285888	27.34	4.13355676657584
		33.84155	0.00123801135251517	33.84155	1.10792687858934	33.84155	2.00805138809451	33.84155	3.01760134105456	27.36	4.1307229791099
		33.86785	0.0012110980622431	33.86785	1.1082099813961	33.86785	2.00818337806327	33.86785	3.01584882657726	27.38	4.13875204359673
		33.89415	0.00150714425523586	33.89415	1.10825042465421	33.89415	2.00840336134454	33.89415	3.01813471502591	27.4	4.13591825613079
		33.92045	0.00148023096496379	33.92045	1.1086548572353	33.92045	2.00761142153196	33.92045	3.02125876257239	27.42	4.13780744777475
		33.94675	0.0012918379330593	33.94675	1.10901884655828	33.94675	2.00725944828193	33.94675	3.01782992989942	27.44	4.13213987284287
		33.97305	0.00226071638285379	33.97305	1.1082099813961	33.97305	2.00976725768842	33.97305	3.01920146296861	27.46	4.13875204359673
		33.99935	0.00239528283421413	33.99935	1.10942327913937	33.99935	2.0095912710634	33.99935	3.0198872295032	27.48	4.13261217075386
		34.02565	0.00209923664122137	34.02565	1.10837175442854	34.02565	2.00787540146949	34.02565	3.02034440719293	27.5	4.1354459582198
		34.05195	0.00277206889802305	34.05195	1.10861441397719	34.05195	2.00857934796955	34.05195	3.02072538860104	27.52	4.13639055404178
		34.07825	0.00131875122333138	34.07825	1.10869530049341	34.07825	2.00923929781337	34.07825	3.02148735141725	27.54	4.13686285195277
		34.10455	0.00212614993149344	34.10455	1.10990859823667	34.10455	2.00950327775089	34.10455	3.02163974398049	27.56	4.13450136239782
		34.13085	0.00228762967312585	34.13085	1.10889751678395	34.13085	2.00875533459457	34.13085	3.02263029564157	27.58	4.13166757493188
		34.15715	9.41965159522407E-4	34.15715	1.10881663026773	34.15715	2.00761142153196	34.15715	3.01996342578482	27.6	4.13261217075386
		34.18345	0.00131875122333138	34.18345	1.11007037126911	34.18345	2.00884332790708	34.18345	3.01744894849131	27.62	4.13639055404178
		34.20975	0.00191084360931689	34.20975	1.10998948475289	34.20975	2.00923929781337	34.20975	3.01760134105456	27.64	4.13166757493188
		34.23605	0.00174936386768448	34.23605	1.1104748038502	34.23605	2.00998724096969	34.23605	3.01897287412374	27.66	4.13639055404178
		34.26235	0.0012110980622431	34.26235	1.11039391733398	34.26235	2.00972326103216	34.26235	3.02019201462969	27.68	4.13450136239782
		34.28865	0.00191084360931689	34.28865	1.10954460891369	34.28865	2.00875533459457	34.28865	3.01767753733618	27.7	4.13213987284287
		34.31495	0.00134566451360345	34.31495	1.11055569036642	34.31495	2.00897531787584	34.31495	3.01767753733618	27.72	4.13119527702089
		34.34125	0.00217997651203759	34.34125	1.11031303081776	34.34125	2.00963526771965	34.34125	3.01531545260591	27.74	4.13686285195277
		34.36755	0.00263750244666275	34.36755	1.11164765833536	34.36755	2.0085353513133	34.36755	3.01744894849131	27.76	4.13639055404178
		34.39385	0.00239528283421413	34.39385	1.1109196796894	34.39385	2.00849135465705	34.39385	3.01607741542213	27.78	4.13497366030881
		34.42015	0.00261058915639068	34.42015	1.11063657688263	34.42015	2.00915130450086	34.42015	3.01470588235294	27.8	4.13261217075386
		34.44645	0.0025029359953024	34.44645	1.11180943136779	34.44645	2.00888732456333	34.44645	3.01752514477294	27.82	4.13450136239782
		34.47275	0.00107653161088275	34.47275	1.11075790665696	34.47275	2.00888732456333	34.47275	3.01402011581835	27.84	4.13450136239782
		34.49905	0.00304120180074383	34.49905	1.11136455552859	34.49905	2.00884332790708	34.49905	3.01790612618104	27.86	4.13591825613079
		34.52535	0.00239528283421413	34.52535	1.11197120440023	34.52535	2.00967926437591	34.52535	3.01645839683023	27.88	4.1354459582198
		34.55165	0.00156097083578	34.55165	1.11031303081776	34.55165	2.00888732456333	34.55165	3.01462968607132	27.9	4.1307229791099
		34.57795	6.99745547073791E-4	34.57795	1.11108145272183	34.57795	2.00893132121959	34.57795	3.01539164888753	27.92	4.13591825613079
		34.60425	0.00239528283421413	34.60425	1.11063657688263	34.60425	2.00893132121959	34.60425	3.01638220054861	27.94	4.13261217075386
		34.63055	0.00102270503033862	34.63055	1.11039391733398	34.63055	2.00862334462581	34.63055	3.01584882657726	27.96	4.13639055404178
		34.65685	0.00196467018986103	34.65685	1.10994904149478	34.65685	2.00769941484447	34.65685	3.01447729350808	27.98	4.13450136239782
		34.68315	0.00244910941475827	34.68315	1.10994904149478	34.68315	2.00932729112587	34.68315	3.01706796708321	28	4.1307229791099
		34.70945	0.00172245057741241	34.70945	1.1082099813961	34.70945	2.00730344493818	34.70945	3.01485827491618	28.02	4.13308446866485
		34.73575	0.00215306322176551	34.73575	1.10986815497857	34.73575	2.00840336134454	34.73575	3.01280097531241	28.04	4.13308446866485
		34.76205	0.00220688980230965	34.76205	1.10938283588126	34.76205	2.0095912710634	34.76205	3.01683937823834	28.06	4.13497366030881
		34.78835	0.00172245057741241	34.78835	1.10946372239748	34.78835	2.00805138809451	34.78835	3.0166869856751	28.08	4.13308446866485
		34.81465	0.00158788412605206	34.81465	1.10922106284882	34.81465	2.00835936468828	34.81465	3.01440109722646	28.1	4.13591825613079
		34.84095	7.26658837345858E-4	34.84095	1.10966593868802	34.84095	2.00805138809451	34.84095	3.01737275220969	28.12	4.1307229791099
		34.86725	0.00134566451360345	34.86725	1.10950416565559	34.86725	2.00840336134454	34.86725	3.01645839683023	28.14	4.13308446866485
		34.89355	7.80485417889992E-4	34.89355	1.10918061959071	34.89355	2.00778740815698	34.89355	3.01478207863456	28.16	4.13402906448683
		34.91985	8.88138578978271E-4	34.91985	1.10829086791232	34.91985	2.00695147168815	34.91985	3.01661078939348	28.18	4.1307229791099
		34.94615	3.49872773536894E-4	34.94615	1.10808865162177	34.94615	2.00739143825069	34.94615	3.01531545260591	28.2	4.13497366030881
		34.97245	0.00110344490115482	34.97245	1.10808865162177	34.97245	2.00972326103216	34.97245	3.01447729350808	28.22	4.13261217075386
		34.99875	9.15051869250338E-4	34.99875	1.10825042465421	34.99875	2.00739143825069	34.99875	3.01699177080158	28.24	4.13450136239782
		35.02505	7.53572127617925E-4	35.02505	1.1082099813961	35.02505	2.00827137137578	35.02505	3.01554404145078	28.26	4.13686285195277
		35.05135	8.0739870816207E-4	35.05135	1.10833131117043	35.05135	2.0090193145321	35.05135	3.01539164888753	28.28	4.1307229791099
		35.07765	8.34311998434137E-4	35.07765	1.10946372239748	35.07765	2.00805138809451	35.07765	3.01440109722646	28.3	4.1307229791099
		35.10395	0.00137257780387551	35.10395	1.10861441397719	35.10395	2.00822737471952	35.10395	3.01737275220969	28.32	4.13261217075386
		35.13025	0.00282589547856719	35.13025	1.10808865162177	35.13025	2.00879933125082	35.13025	3.01546784516916	28.34	4.13402906448683
		35.15655	9.15051869250338E-4	35.15655	1.1086548572353	35.15655	2.00774341150073	35.15655	3.01546784516916	28.36	4.13875204359673
		35.18285	0.00215306322176551	35.18285	1.10849308420286	35.18285	2.00866734128206	35.18285	3.01653459311186	28.38	4.1354459582198
		35.20915	0.00258367586611861	35.20915	1.1095850521718	35.20915	2.00866734128206	35.20915	3.01531545260591	28.4	4.13450136239782
		35.23545	9.41965159522407E-4	35.23545	1.10914017633261	35.23545	2.00831536803203	35.23545	3.01394391953673	28.42	4.13355676657584
		35.26175	9.68878449794484E-4	35.26175	1.10934239262315	35.26175	2.00888732456333	35.26175	3.01828710758915	28.44	4.13355676657584
